screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
bazjjwel,2021-05-10T20:43:21Z,"@chardaiIy @naileagft mas gente isso é uma lei, nao pode falar o que acontece na consulta se o paciente nao deixar ou nao aparentar um perigo a vida dela, tipo suicídio e tal.",chardaiIy,,eu e o t3ddy rindo juntinho.,Twitter for Android,pt,1391856406857400327
andreia7morence,2021-05-10T20:43:15Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,,Twitter for iPhone,pt,1391856379644743688
Iadydiangelo,2021-05-10T20:43:03Z,"RT @Nikk0__: números de prevenção contra o suicídio:
  
📞 0800 273 8255 
📞 188
📞 0800 290 0024
📞 141

vc não tá sozinhe!
se quiser um amigo, um apoio ou só um ouvinte eu tô disponível a qualquer hora, pode me chamar!",,Nikk0__,not shawn mendes but his bestie    — a/ela/a,Twitter for iPhone,pt,1391856332320423936
jkartboy,2021-05-10T20:42:56Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,publicitária não paga de maze in the mirror 😙,Twitter for Android,pt,1391856302679334916
_mlsantoss_,2021-05-10T20:42:50Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,@corinthians 🦅 | ♡ @taurinaboiola,Twitter for iPhone,pt,1391856277328904198
jhowlscastle,2021-05-10T20:42:48Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"fotógrafa, produtora musical, mãe de pet e gay por ele",Twitter for Android,pt,1391856266495111171
lostmahonez,2021-05-10T20:42:46Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"ㅤ𖧶     ꭑuᥣtιfᥲᥒd꧐ꭑ    ،     a/ela/a.    𖥦    ʙᴏᴏᴋsᴛᴀɴ     ✩          
                                       
「 🄸🄽🄵🄿 ┊ ℭ𝔬𝔯𝔳𝔦𝔫𝔞𝔩 ☾︎┊ 𝐶ℎ𝑎𝑙𝑒 6 ♡ 」",Twitter for Android,pt,1391856259184398336
btoboiola,2021-05-10T20:42:25Z,"// overdose, tentativa de suicidio 
.
.
.

tu ta achando q qnd se toma uma cartela inteira de remedios vc desmaia 3 segundos depois filho da puta???? vc quer especular coisas e fazer exposed quando a pessoa poderia realmente ter morrido caralho isso eh mt sem noção https://t.co/xKos3vdcRj",,,⠀⠀ele/elu/ela !!         lê o carrd antes de seguir ღ,Twitter Web App,pt,1391856172869816328
turrtglez,2021-05-10T20:42:22Z,com minha situação financeira a melhor opção eh suicidio,,,°  ~~%🍄🌺🌵🌈%~~ °,Twitter for Android,pt,1391856159527690240
EruriEeu,2021-05-10T20:42:16Z,tao querendo mudar o periodo da escola pra integral é isso gente suicídio adiantado até mais https://t.co/mPd54wXKbx,,,"angel to aki: thanks to you, i am saddled with unnecessary... feelings.  (-_-;)",Twitter for Android,pt,1391856134600990721
hwlfalivz,2021-05-10T20:42:06Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,,Twitter for Android,pt,1391856093148626946
LaraSousa___,2021-05-10T20:42:03Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,i was feeling epic 🌑✨💖🌈🦋,Twitter for Android,pt,1391856080414810112
NJMF0BIC,2021-05-10T20:42:00Z,"RT @exposed6666: se você estivesse mesmo tao mal ao ponto de tentar suicidio, voce nao estaria aqui tweetando essas coisas, quando voce tem o desejo de acabar com a dor, e nao ficar falando umas coisas nada a ver e gatilhando as pessoas https://t.co/07WJoVxCfN",,exposed6666,conta secundária @iFYUNHOgrl,Twitter for Android,pt,1391856067815018507
jeoniefly,2021-05-10T20:41:50Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,⠀⠀⠀⠀⠀⠀⠀⠀⠀★ https://t.co/4ZakhEKex6,Twitter for Android,pt,1391856024877993985
munashii4,2021-05-10T20:41:46Z,"Eu tô escutando psicocast, sobre suicídio e depressão. Dos 10 sintomas de depressão eu tenho 9, eu não entendi um deles, então não sei se tenho. 
Tô considerando pedir ajuda. Pq tem a questão da faculdade. E se não der certo....",,,nothing for now,Twitter for Android,pt,1391856006490169347
wtfbertoli,2021-05-10T20:41:15Z,Levar vácuo em grupo é gatilho de suicídio nada mudará minha opnião,,,haha I hope I'm not just a doida da Internet to you guys but a friend too,Twitter Web App,pt,1391855880472256515
ddlovarowFC,2021-05-10T20:40:54Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,lembre-se de quem você é,Twitter for Android,pt,1391855792337428484
kxyssi,2021-05-10T20:40:53Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀thinking about 𝗱𝗶𝗯𝗶𝗱𝗶𝗯𝗶𝗱𝗶𝘀 24/7 🗯,Twitter for Android,pt,1391855784355577858
larissacaetanox,2021-05-10T20:40:50Z,"Aos 19 anos ela entra na primeira sessão de terapia porque é a última chance para salvá -la do suicídio já orquestrado. É acolhida pela primeira vez em sua vida por sua psicóloga. Logo, tomou a decisão de que quer viver e ser feliz mas não sabe como. +",,,"Transbordando sentimentos, desnudando minha alma e entregando meu coração em simples textos. | Depressão | Fotógrafa de bolso | Áries | Sapatão 📝",Twitter for Android,pt,1391855772741644289
jjeonzl,2021-05-10T20:40:43Z,"RT @tetecolorir: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinhe, busque ajuda🎗️",,tetecolorir,"★ loving 𝗷𝗲𝗼𝗻 𝗷𝘂𝗻𝗴𝗸𝗼𝗼𝗸 24/7!! 💢



















 ─  ele/dele. ★ '




─ 469 𝙋𝙄𝙏𝘾𝙃𝙐𝙇𝙄𝙉𝙃𝙓𝙎. ♡",Twitter for Android,pt,1391855745281429512
mrose0fx,2021-05-10T20:40:40Z,RT @MunizMatheus999: Só vai em psicólogo quem n se garante no suicídio,,MunizMatheus999,,Twitter for iPhone,pt,1391855730857230343
eipallet,2021-05-10T20:40:37Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,ㅤㅤ   ㅤㅤㅤʚ k͟i͟l͟l͟u͟a͟ ɞ ૮₍ ˃ ⤙ ˂ ₎ა 𝘀𝘂𝗽𝗿𝗲𝗺𝗮𝗰𝘆,Twitter for Android,pt,1391855717158690825
necrosteory,2021-05-10T20:40:16Z,"uma coisa é querer dedabafar, outra é narrar um falso suicídio na internet pra chama atenção

si trata",,,a/ela/a,Twitter for Android,pt,1391855628969291780
BrunoMartins_69,2021-05-10T20:40:13Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,22 | F.C.Porto | ISEP 🎓,Twitter Web App,pt,1391855617652969473
Gracinhas1,2021-05-10T20:40:05Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,I should have turned my back on you ages ago,Twitter for iPhone,pt,1391855584157356039
tobbythedemon,2021-05-10T20:39:58Z,"@strawbmorgan Cw // menção a suicídio

Exposed totalmente desnecessário esse, pqp.
A pessoa não te deve satisfação do que ela tá fazendo no twitter! Muito menos nessas circunstâncias!

El* teve uma crise e tentou suicídio e vc tá literalmente julgando el*?! Que porra vc pensa que tá fazendo?!",strawbmorgan,,"🌱 Hey! I'm just a curious demon!
🌱 You can call me Des
🌱 Estudando bruxaria - Digital Artist
Don't repost my art without permission
🌱 e/elu/e • a/ela/a",Twitter Web App,pt,1391855554994315269
itssgarcess,2021-05-10T20:39:57Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,ig : @itssgarcess 🌩 DP 🤍,Twitter for Android,pt,1391855549730410499
ArqueiroAranha,2021-05-10T20:39:53Z,"Nunca pensei que eu sentiria tanta falta de um dos piores anos da minha vida.

Só pra cês terem noção: 2013 eu tentei suicídio e fui parar numa clínica de reabilitação. 👌 https://t.co/isrQXb7l6j",,,"Pseudo cinéfilo, gamer, amante de música e gibis. Sou estranho, maluco e aleatório.",Twitter for Android,pt,1391855533632761858
dudamiautted,2021-05-10T20:39:52Z,"@uauraphaa tá sujando o fandom army, e inclusive é crime incentivar o suicídio",uauraphaa,,"─𝔣𝔞𝔳𝔬𝔯𝔦𝔱𝔢 𝔤𝔯𝔬𝔲𝔭:: ᶠᵒʳᵉᵛᵉʳ ˡᵉᵗ'ˢ ᵍᵒ!! ࿔🦊 #미아 ♡ & #에버글로우 ★
@EVERGLOW_twt 🗒️",Twitter for Android,pt,1391855529799135238
dahianast,2021-05-10T20:39:48Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,,Twitter for iPhone,pt,1391855514137604096
aritasdsantos86,2021-05-10T20:39:37Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,ig: ritassantos15 | sc: ritasantos88 @FCPorto,Twitter for iPhone,pt,1391855465840193536
beginchild,2021-05-10T20:39:31Z,engraçado ano passado quando eu tava na beira do suicídio um dos lugares q eu mais ficava era no twitter pq eu me sentia acolhida https://t.co/LcwDjL7Gvj,,,prod. 3RACHA ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏͏ ͏,Twitter for iPhone,pt,1391855441605443586
mvabs_,2021-05-10T20:39:19Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,não tenho criatividade,Twitter for Android,pt,1391855390002798592
gwnju,2021-05-10T20:38:51Z,"@YEAGERGUK é algo que automaticamente me revolta, mesmo que no fundo eu saiba que não é culpa da pessoa. esse lance de tantas pessoas chamarem alguém de dramático só porque não colocou o famoso tw em um tweet que aborda suicídio é algo que eu jamais irei concordar porque é loucura. +",gwnju,,hobi means the best of me,Twitter Web App,pt,1391855272595951631
emilyexist,2021-05-10T20:38:47Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"⠀⠀⠀❛ . . . 𝐆𝗈𝗅𝖽𝖾𝗇 ─ 𝐓𝐫𝐚𝐜𝐤 𝐎𝟏⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀bч 𝕳𝘢𝘳𝘳𝘺 𝕾𝘵𝘺𝘭𝘦𝘴彡⠀⠀⠀⠀⠀⠀⠀⠀",Twitter for Android,pt,1391855257848844297
hescurIie,2021-05-10T20:38:42Z,@goldenhaaI Suicídio não é uma opção,goldenhaaI,,"He's got the fire and he walks with fame/
(Ela/Dela)",Twitter for Android,pt,1391855236931805186
MariaDireito3,2021-05-10T20:38:37Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,insta:_mariadireito,Twitter for iPhone,pt,1391855217084350469
mynameisntk_,2021-05-10T20:38:37Z,Não se junte aos matletas é suicídio social https://t.co/YG7W5yAYES,,,this is my dance floor i fought for,Twitter for Android,pt,1391855213900873733
jikooroses,2021-05-10T20:37:56Z,"O mais engraçado é que os mesmos que estão apoiando o que a pessoa quem fez o tweet tá falando são os que estão fazendo posts de prevenção ao suicídio em setembro e dizendo que temos que ajudar o próximo, só me resta ter nojo https://t.co/ddorF8XmVq",,,@BTS_twt voices: are you gay bro?,Twitter for Android,pt,1391855042651688965
mariafc09,2021-05-10T20:37:49Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,,Twitter for iPhone,pt,1391855013576810498
bebe_escrota,2021-05-10T20:37:47Z,vc ainda tem duvida q eu te amava? eu desisti do suicídio e vomitei a força todos os remédios pq vc pediu...........,,,✨ⁿᵘⁿᶜᵃ ˢᵉ ᵃᶜᵒˢᵗᵘᵐᵉ ᶜᵒᵐ ᵃˡᵍᵘᵉᵐ✨,Twitter for Android,pt,1391855004185776128
_Desde1998,2021-05-10T20:37:44Z,minha tia só esta adiantando o processo do meu suicídio😍,,,"Dilema dessa vida é ser um bom sujeito, assaltar um banco ou ter dois empregos.",Twitter Web App,pt,1391854993116962821
MaraLoureiro9,2021-05-10T20:37:41Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,+351📍,Twitter for Android,pt,1391854980081111041
spiiyderman,2021-05-10T20:37:30Z,"@vante7guk @/exposed6666 dando exposed sem sentido nenhum numa pessoa que tá passando por uma péssima situação e que só tá desabafando e precisa de ajuda

se você tem gatilho com suicídio, depressão, ingestão de remédios (ou algo do gênero), nem vai atrás da conta amg, pfv!!",vante7guk,,(a/ela/-a),Twitter for iPhone,pt,1391854935378206724
outmedusa,2021-05-10T20:37:21Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"⠀⠀⠀⠀⠀⋆ 𝐀lчssα 𝐋. 𝐁eαuchαmp ᎓ from 𝐔𝐒𝐀
ㅤᅟᅟㅤᅟᅟᅟᅟ   𝐅uture surgeon ﾉ * & 𝐒ınger › 𑁍 '",Twitter for Android,pt,1391854897470054410
nuria_lemos_,2021-05-10T20:37:08Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,@Sporting_CP 💚,Twitter for Android,pt,1391854842507890688
ddnangel,2021-05-10T20:37:04Z,ja tem atv de matemática suicídio,,,"        
𝗁𝗈𝗅𝖽 𝗆𝗒 𝗀𝖺𝗓𝖾 𝖺𝗇𝖽 𝖼𝖺𝗅𝗅 𝗆𝖾 𝖻𝗒 𝗒𝗈𝗎𝗋 𝗇𝖺𝗆ᧉ",Twitter for Android,pt,1391854823956525060
geovannacoiote,2021-05-10T20:36:56Z,tava pensando o nível de raiva que eu passei na minha mãe desde a barriga. camisinha furada PÁ GEOVANNA minha mãe tenta parto normal mais aí eu sou tão lerda que passei quase uma semana da hora de nascer(enfim o suicídio. mãe desculpa(: i love you,,,medicada até que eu sou 'simpática',Twitter for Android,pt,1391854791496720388
fatesuga,2021-05-10T20:36:46Z,sim amor vc quando tenta suicidio vai ficar no twitter dando satisfação da sua vida pra um monte de estranho e ate tirando foto de se porra de remedio. confia,fatesuga,,,Twitter for iPhone,pt,1391854748643516419
goncalo15olivei,2021-05-10T20:36:11Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,J❤️ SLB❤️,Twitter for iPhone,pt,1391854604598525954
sofiaoliveirax,2021-05-10T20:36:01Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,,Twitter for iPhone,pt,1391854563083309057
ManuelSisudo,2021-05-10T20:36:00Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,,Twitter for Android,pt,1391854556708065285
Kishimoto38,2021-05-10T20:35:54Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,,Twitter for Android,pt,1391854533563895811
vampirwslater,2021-05-10T20:35:48Z,"tw // menção a suicídio

medo de desabafar que diariamente tô com vontade de me matar e fazerem isso aqui https://t.co/ag0elnS2QB",,,"(ELE/DELE) / (elu/delu) - Bianca Lawson, Christian Slater, Rami Malek e Hollywood Undead // sistema de 12 // Qahnaarin Aakziikrin",Twitter for Android,pt,1391854508725125121
AlexandreAlbu35,2021-05-10T20:35:48Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,2 Tenente R/2 - Infantaria - Sub Oficial da Marinha Mercante - Brasil Acima de Tudo - Deus acima de todos 🇧🇷🇺🇲🇮🇱🇬🇧Pró Bolsonaro Até 2026,Twitter Web App,pt,1391854508246982663
Edu7169,2021-05-10T20:35:48Z,"RT @PauloPe79396510: #MesaRedonda 

Chico Lang dizendo que o Corinthians praticou suicídio a ajudar classificar o Palmeiras 

Miller contradizendo o Corinthians em semi finais não é facil de enfrentar. Eles sempre são osso duro

Tem rival que acredita mais no clube q o torcedor😶",,PauloPe79396510,Três coisas não ficam escondidas por muito tempo: o Sol a Lua e a Verdade... Corinthiano de 🖤 Bicampeão Mundial 👊,Twitter for Android,pt,1391854507999600643
06phael,2021-05-10T20:35:38Z,RT @leal_lw: medo de tentar um suicídio e falhar dnv...,,leal_lw,@sergioramos. @cristiano jogador do @DuquedeCaxias🙏🏽⚽️,Twitter for iPhone,pt,1391854466798952452
Gislaine____,2021-05-10T20:35:38Z,Mais um Suicídio https://t.co/D5seXCbhD1 via @YouTube quando vi esse vídeo a primeira vez fiquei muito comovida e até hoje acho muito comovente! Pq fala da homofobia velada e de um sujeito que sofria com isso e reagiu da pior forma! #homofobianao,,,"filmes, músicas, poemas, crônicas e comentários irrelevantes . 🎞📽🎼🎧📜📰💬📢⏳",Twitter for iPhone,pt,1391854463246295042
singultry,2021-05-10T20:35:35Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,,Twitter for Android,pt,1391854454065049601
jimimsgolden,2021-05-10T20:35:33Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,⠀⠀⠀⠀⠀⠀⠀⠀⠀prod. jeon jungkook ⭒,Twitter for Android,pt,1391854443528953859
sweetete77,2021-05-10T20:34:48Z,"RT @Evelielle: Eu sei que em momentos difíceis não é fácil recorrer a ajuda, mas por favor, saibam que vocês não estão sozinhes, sempre terá alguém disposto a te ajudar. Aqui está os números de prevenção ao suicídio

📞188
📞0800 273 8255
📞0800 290 0024",,Evelielle,"Ami!!!! 💜💛
BTS New single BUTTER 21•05
🧈🧈🧈🧈
Pre-save:https://t.co/dvAGIh04bF",Twitter for Android,pt,1391854255909314567
tomicheeks,2021-05-10T20:34:32Z,"tw // suicidio

tu acha que é pa pum?? tomar um comprimido e pronto desmaiou https://t.co/83ABk2nulf",,,"⠀meiaum: chora por ela mesmo otário Grr

⠀ leia o carrd antes de seguir!⠀ ⠀(o/ele/-o)",Twitter Web App,pt,1391854187290398721
wtladynoir,2021-05-10T20:34:29Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"“adora, i’m sorry for everything “ 「a.ela.a」",Twitter for iPhone,pt,1391854175483531267
YEAGERGUK,2021-05-10T20:34:22Z,"@gwnju e temos que lidar com as nossas narrativas, inseguranças e gatilhos de dentro pra fora, e não o contrário. essas pessoas ontem apontaram o dedo na cara de uma mina pós-tentativa de suicídio e disseram que ela tava fazendo drama pq era o gatilho deles. quem é egoísta, afinal?",YEAGERGUK,,ᅟᅟᅟᅟᅟᅟᅟᅟ,Twitter for Android,pt,1391854147058769925
usagivr,2021-05-10T20:33:54Z,"tw suicídio 

qm fez isso sfd https://t.co/3fgafkxvhN",,,✈️ me siga na próxima conta @soobincel,Twitter for Android,pt,1391854028510961668
crf_juxp,2021-05-10T20:33:41Z,RT @ray_kkkk: vai covid kkkk comete um suicídio aí,,ray_kkkk,@flamengo• @tardezinhaPROD,Twitter Web App,pt,1391853975440343043
dudarrv,2021-05-10T20:33:41Z,RT @wtfuckrapha: professores que colocam suicídio como tema de redação me digam como vcs querem q eu ache uma solução pra isso se eu quero morrer,,wtfuckrapha,não aguento mais ser pobre e feia,Twitter for Android,pt,1391853972558917632
crf_tamirys,2021-05-10T20:33:39Z,RT @leal_lw: medo de tentar um suicídio e falhar dnv...,,leal_lw,,Twitter for iPhone,pt,1391853964560322566
_CarolSalazar_,2021-05-10T20:33:23Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,already broken.,Twitter for iPhone,pt,1391853898181267460
BabyteteR,2021-05-10T20:33:22Z,"@exposed6666 Até pq ninguém também sabe como é na casa dela, e também quem somos nós para julgar ela. Espero de coração que ela fique bem !!! Suicídio não é a solução!! Se algum de vocês estiverem mal, podem me chamar na dm pra conversar💗",BabyteteR,,⸰ 𖥔 ͙ࣳ 𝑌𝑜𝑢 𝑎𝑟𝑒 𝑡ℎ𝑒 𝑐𝑎𝑢𝑠𝑒 𝑜𝑓 𝑚𝑦 𝐸𝑢𝑝ℎ𝑜𝑟𝑖𝑎. ⸰ 𖥔 ͙ࣳ ⸰ 𖥔 ͙ࣳ ⸰ 𖥔𝑄𝑢𝑎𝑙𝑞𝑢𝑒𝑟 𝑝𝑟𝑜𝑛𝑜𝑚𝑒⸰ 𖥔 ͙ࣳ 𝕊𝕠𝕦𝕝-@joaninha_Eve.,Twitter for iPhone,pt,1391853893269794818
CATUX4_,2021-05-10T20:33:15Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"ɑnd when I felt like I wɑs ɑn old cɑrdigɑn Under someone's bed
You put me on ɑnd sɑid I wɑs your fɑvorite {♡}",Twitter Web App,pt,1391853863611863054
ivysdavi,2021-05-10T20:32:33Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"''Não interessa quem magoou você ou partiu seu coração, o que importa é quem fez você sorrir de novo...'' - Harley, Quinn.",Twitter Web App,pt,1391853688537423878
mako_paes,2021-05-10T20:32:31Z,descobriram isso após moders entrarem nos arquivos do jogo e verem que a opção C seria o suicídio do franklin e observarem também que o Lamar teria diálogos  interativos demais pra um personagem secundário,mako_paes,,infelizmente corinthiano,Twitter for iPhone,pt,1391853679590969345
BBenzinho,2021-05-10T20:32:29Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,Kickboxing | Duarte ❤️,Twitter for iPhone,pt,1391853672645152768
adriana_ghis,2021-05-10T20:32:23Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,"direita conservadora cristã e bolsominion! Viva Bolsonaro! Viva a Direita!!!! Não vamos desistir, nem fracassar! Coragem, força e fé!",Twitter for Android,pt,1391853647814856705
usagivr,2021-05-10T20:32:07Z,"tw suicídio 

amas tb ficar falando as coisas assim n ajuda mto nao https://t.co/r03jAkxTuG",,,✈️ me siga na próxima conta @soobincel,Twitter for Android,pt,1391853578608857089
wrldsmollett,2021-05-10T20:32:03Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,💭 just thinking about tim drake !! o/ele/o,Twitter for Android,pt,1391853561122889736
liadsamme,2021-05-10T20:31:51Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,💿-The smile that you gave me even when you felt like dying,Twitter for Android,pt,1391853511541940227
duda_03_,2021-05-10T20:31:50Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,"ig: duda._.03
@mc_dudona",Twitter for Android,pt,1391853508480180232
vmingogh,2021-05-10T20:31:31Z,"eu.. quero morrer
*foto de butter*
suicídio adiado mlk",vmingogh,,"⠀ water lilies, claude monet.",Twitter for iPhone,pt,1391853427886592003
busanwboyz,2021-05-10T20:31:20Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"babe, i'm yours.",Twitter for iPhone,pt,1391853384848666625
wollioti,2021-05-10T20:30:51Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,lucas olioti is art,Twitter for iPhone,pt,1391853262186352643
anabernardi,2021-05-10T20:30:44Z,"RT @gufalei: Agro-Suicídio!
Na @NatureComms, estudo do @csr_ufmg que não deveria passar batido nas mais altas esferas do governo, setor privado e, claro, a imprensa. Redução das chuvas devido ao desmatamento já chega a comprometer 48% do volume total registrado no ano!
https://t.co/XTCRhVHgM8",,gufalei,Direita consciente e ética sempre. Sem idolatria. Preservar o meio-ambiente é dever de todos nós.🌏,Twitter Web App,pt,1391853232499068930
skzsober,2021-05-10T20:30:36Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,⠀ ⌦ ⠀ ˒ ⌕ ⠀𝗆𝗒 𝗌𝖾𝖺𝗋𝖼𝗁 : hairband! ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⊹ ⠀ ⠀⠀𝗵𝘆𝘂𝗻𝗷𝗶𝗻⠀ ⠀ ⊹,Twitter for Android,pt,1391853196180602884
