ano (uid);ano (nome);local (uid);local (nome);abrangencia (uid);abrangencia (nome);pais (uid);pais (nome);indicador (uid);indicador (nome);categoria (uid);categoria (nome);estatistica (uid);estatistica (nome);lococor (uid);lococor (nome);atestante (uid);atestante (nome);grupoetario (uid);grupoetario (nome);racacor (uid);racacor (nome);sexo (uid);sexo (nome);municipio (uid);municipio (nome);Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Ano
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520005;Abadia de Goiás/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520010;Abadiânia/GO;0;0;0;0;0;0;0;0;0;1;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520013;Acreúna/GO;0;1;1;0;0;0;0;1;0;0;0;0;3
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520015;Adelândia/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520017;Água Fria de Goiás/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520020;Água Limpa/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520025;Águas Lindas de Goiás/GO;1;1;1;1;3;1;0;0;3;0;1;3;15
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520030;Alexânia/GO;3;1;0;0;0;0;0;2;0;0;0;0;6
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520050;Aloândia/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520055;Alto Horizonte/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520060;Alto Paraíso de Goiás/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520080;Alvorada do Norte/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520082;Amaralina/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520085;Americano do Brasil/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520090;Amorinópolis/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520110;Anápolis/GO;3;5;2;0;3;1;0;2;2;1;1;2;22
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520120;Anhanguera/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520130;Anicuns/GO;0;1;0;0;0;0;0;0;0;1;0;0;2
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520140;Aparecida de Goiânia/GO;1;4;1;2;2;0;3;5;3;3;1;4;29
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520145;Aparecida do Rio Doce/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520150;Aporé/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520160;Araçu/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520170;Aragarças/GO;1;0;0;0;0;1;2;0;0;0;0;0;4
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520180;Aragoiânia/GO;0;1;0;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520215;Araguapaz/GO;0;0;1;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520235;Arenópolis/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520250;Aruanã/GO;1;0;0;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520260;Aurilândia/GO;1;0;0;0;1;0;0;0;0;0;0;0;2
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520280;Avelinópolis/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520310;Baliza/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520320;Barro Alto/GO;1;0;0;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520330;Bela Vista de Goiás/GO;0;0;0;0;0;0;0;0;2;2;0;0;4
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520340;Bom Jardim de Goiás/GO;0;0;0;0;0;0;0;0;0;0;0;1;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520350;Bom Jesus de Goiás/GO;0;1;0;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520355;Bonfinópolis/GO;0;0;1;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520357;Bonópolis/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520360;Brazabrantes/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520380;Britânia/GO;1;0;0;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520390;Buriti Alegre/GO;0;1;0;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520393;Buriti de Goiás/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520396;Buritinópolis/GO;0;0;0;0;0;0;0;0;0;0;0;1;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520400;Cabeceiras/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520410;Cachoeira Alta/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520420;Cachoeira de Goiás/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520425;Cachoeira Dourada/GO;0;0;0;0;0;1;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520430;Caçu/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520440;Caiapônia/GO;0;0;0;0;0;1;1;0;0;0;1;0;3
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520450;Caldas Novas/GO;0;1;1;2;1;1;1;0;1;0;0;1;9
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520455;Caldazinha/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520460;Campestre de Goiás/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520465;Campinaçu/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520470;Campinorte/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520480;Campo Alegre de Goiás/GO;0;0;0;0;0;0;0;0;0;0;2;0;2
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520485;Campo Limpo de Goiás/GO;0;0;1;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520490;Campos Belos/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520495;Campos Verdes/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520500;Carmo do Rio Verde/GO;1;0;0;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520505;Castelândia/GO;0;0;0;0;0;1;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520510;Catalão/GO;0;0;2;0;1;0;1;2;0;0;0;0;6
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520520;Caturaí/GO;0;0;0;0;0;0;0;0;0;0;0;1;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520530;Cavalcante/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520540;Ceres/GO;0;0;0;0;0;0;0;0;1;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520545;Cezarina/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520547;Chapadão do Céu/GO;0;0;0;0;1;0;0;1;0;0;0;0;2
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520549;Cidade Ocidental/GO;1;0;1;0;0;0;0;0;1;1;0;0;4
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520551;Cocalzinho de Goiás/GO;0;0;2;0;0;0;0;0;0;0;0;0;2
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520552;Colinas do Sul/GO;0;0;0;0;0;0;0;0;1;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520570;Córrego do Ouro/GO;0;0;0;0;0;0;1;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520580;Corumbá de Goiás/GO;1;0;0;0;0;0;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520590;Corumbaíba/GO;1;0;0;0;0;0;0;0;0;2;0;0;3
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520620;Cristalina/GO;1;0;0;1;0;1;0;0;1;1;1;0;6
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520630;Cristianópolis/GO;0;0;0;0;0;0;0;1;1;0;0;1;3
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520640;Crixás/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520650;Cromínia/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520660;Cumari/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520670;Damianópolis/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520680;Damolândia/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520690;Davinópolis/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520710;Diorama/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520725;Doverlândia/GO;0;0;0;0;0;1;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520735;Edealina/GO;0;0;0;0;0;1;0;0;0;0;0;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520740;Edéia/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520750;Estrela do Norte/GO;0;0;0;0;0;0;0;0;0;0;1;0;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520753;Faina/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520760;Fazenda Nova/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520780;Firminópolis/GO;0;0;0;0;0;0;0;1;1;0;1;0;3
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520790;Flores de Goiás/GO;0;0;0;0;0;0;0;0;0;0;0;1;1
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520800;Formosa/GO;0;0;1;0;3;0;2;1;2;2;1;1;13
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520810;Formoso/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520815;Gameleira de Goiás/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;2020*;1;Óbitos por residência;1;País;76;Brasil;212559;(X60-X84) Lesões autoprovocadas intencionalmente;1;Notificação de óbitos;1;Número de óbitos;0;Todos;0;Todos;2000;Todos;0;Todos;0;Todos;520830;Divinópolis de Goiás/GO;0;0;0;0;0;0;0;0;0;0;0;0;0
