screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
H0WLCATBOY,2021-05-10T01:21:00Z,RT @refeicaodeincel: qual e o sentido de VIVER eu nao consigo ACHA-LO ja estou nesta PROCURA ha mais de UMA DECADA e ja ja estarei ha DUAS DECADAS procurando o sentido sem ACHAR eu nao tenho mais forças para PROSSEGUIR e ou CONTINUAR vivendo neste mundo que so serve para os ricos CAPITALISTAS viverem,,refeicaodeincel,"⠀⠀                𖤐 ᎪᏀᎪͲᎻᎪ；𝐀𝐑𝐓𝐇𝐔𝐑៹                                                                 
⠀          ･ 𝗮𝗻𝗶twt # 𝗺𝘂𝗹𝘁𝗶fandom # ela/ele ⛓",Twitter for Android,pt,1391563890354491397
LinyBarbrinhaL1,2021-05-10T01:19:19Z,"RT @barbaralabres: Outra pergunta, vocês acham normal um cara igual o Bolsonaro estar de frente representando nosso país? 
Pq eu nao consigo achar normal quem é a favor desse cara! Eu não suporto olhar na cara dele e cada vez mais desanimo de viver em um país comandado por ele.",,barbaralabres,DJ 🎧🎙Bárbara Labres JPL ❤️,Twitter for iPhone,pt,1391563470286508033
iamcahvause,2021-05-10T01:17:00Z,"Todo lugar do mundo tem violência e coisas ruins, mas quando eu vejo as notícias do Brasil me dá uma agonia enorme. Acho que não consigo viver no Brasil mais não. To tão acostumada a ter paz...",,,,Twitter for Android,pt,1391562883469807622
Nemsei117,2021-05-10T01:13:10Z,"ela é tão perfeitinha, eu tenho medo de trazer os traumas dela de volta, tenho medo de machucar ela, tenho medo de que alguém faça algum mal pra ela, ou eu mesma sem perceber, eu sou cheia de defeitos e vivo fazendo merda sem querer, mais agora eu não sei se sem ela consigo viver",,,04/05💕 🏳️‍🌈,Twitter for Android,pt,1391561919723671552
denalionice,2021-05-10T01:07:41Z,@F4IRYTINA eu não consigo viver nessa abstinência mais tempo,F4IRYTINA,,#DENALI: fuck my life,Twitter for iPhone,pt,1391560542339444737
RomuloPaiva,2021-05-10T01:06:35Z,Minha mente já fritou com esse lance de covid. Simplesmente fritou mesmo! Não consigo mais viver em paz! Que merda hein?!,,,"Alienígena, Advogado, Tibiano de Noctera, devidamente cadastrado na MIB e em pleno exercício dos direitos e deveres terrestres.👽",Twitter for Android,pt,1391560263053287426
Felipefg_297,2021-05-10T00:55:41Z,"eu tenho vontade de viver o futuro, sabe?! tenho vontade de realizar meu sonhos, fazer as minhas obrigações e tudo mais... mas eu só não tenho mais forças, não tenho forças pra nada, eu me sinto completamente esgotado, não consigo nem interagir e ser uma pessoa simpática",,,✿*:･ﾟele/deleﾟ･:*✿elu/delu✿*:･ﾟGay✿*:･ﾟTrans não binário alinhado ao masculino･:*✿Ilustradorﾟ･:*✿Lendo: O guia do mochileiro das galáxias✿*:･ﾟ16yﾟ･:*✿,Twitter for Android,pt,1391557519340933121
araujopolyana_,2021-05-10T00:43:12Z,"RT @barbaralabres: Outra pergunta, vocês acham normal um cara igual o Bolsonaro estar de frente representando nosso país? 
Pq eu nao consigo achar normal quem é a favor desse cara! Eu não suporto olhar na cara dele e cada vez mais desanimo de viver em um país comandado por ele.",,barbaralabres,Seja luz ✨,Twitter for iPhone,pt,1391554379380047919
yofxxlps,2021-05-10T00:33:40Z,RT @squalidqueen: nao aguento mais me sentir absolutamente inútil sozinho sem orgulho nenhum de nada que eu faço e só decepcionando todo mundo a minha volta eu nao consigo mais viver assim eu quero parar de existir,,squalidqueen,"wokeuplikethis 
She my best friend, we not a couple: @beachwods 
૮₍ ˃ ⤙ ˂ ₎ა ./づᡕᠵ᠊ᡃ່࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊ࠢ࠘♡",Twitter for Android,pt,1391551980808572928
hiymoe,2021-05-10T00:27:10Z,RT @refeicaodeincel: qual e o sentido de VIVER eu nao consigo ACHA-LO ja estou nesta PROCURA ha mais de UMA DECADA e ja ja estarei ha DUAS DECADAS procurando o sentido sem ACHAR eu nao tenho mais forças para PROSSEGUIR e ou CONTINUAR vivendo neste mundo que so serve para os ricos CAPITALISTAS viverem,,refeicaodeincel,eruri love account ! ⋆ o/ele/-o ⋆ he/him ⋆ pfp by @Verbartt1,Twitter for Android,pt,1391550343880785921
_fabitolentino,2021-05-10T00:27:00Z,"RT @barbaralabres: Outra pergunta, vocês acham normal um cara igual o Bolsonaro estar de frente representando nosso país? 
Pq eu nao consigo achar normal quem é a favor desse cara! Eu não suporto olhar na cara dele e cada vez mais desanimo de viver em um país comandado por ele.",,barbaralabres,"Arquiteta . Urbanista // Aqui os tweets são de opiniões pessoais e se você discorda, discorde aí na sua casa.",Twitter for iPhone,pt,1391550302365655048
squalidqueen,2021-05-10T00:26:57Z,nao aguento mais me sentir absolutamente inútil sozinho sem orgulho nenhum de nada que eu faço e só decepcionando todo mundo a minha volta eu nao consigo mais viver assim eu quero parar de existir,,,"excellent choice, adam.



☭


(o/ele/-o)",Twitter for Android,pt,1391550288524464137
i97pjm,2021-05-10T00:24:28Z,eu não consigo suportar viver mais uma semana sem o jimin,,,,Twitter for Android,pt,1391549665087299585
jhobif,2021-05-10T00:21:47Z,"@locspjm @BTS_twt ele me transmite tanta paz, duda... não consigo mais viver sem o meu menino :(",locspjm,,"┃my baby, my world, my angel, my 𝗍𝖺𝖾𝗀𝗂𝗄𝗈𝗈𝖻𝗂! 🥢",Twitter for Android,pt,1391548989280079880
chromesatanico,2021-05-10T00:21:39Z,RT @refeicaodeincel: qual e o sentido de VIVER eu nao consigo ACHA-LO ja estou nesta PROCURA ha mais de UMA DECADA e ja ja estarei ha DUAS DECADAS procurando o sentido sem ACHAR eu nao tenho mais forças para PROSSEGUIR e ou CONTINUAR vivendo neste mundo que so serve para os ricos CAPITALISTAS viverem,,refeicaodeincel,"welcome to the gospel of dismay ✢ conta antiga: @charanatic
ela!ele",Twitter Web App,pt,1391548956388253699
chroniclesoflau,2021-05-10T00:20:18Z,"@chatnoirgf ""nossa toda hora essa menina flodando essa fancam, espero q ela nunca pare nao consigo mais viver sem ver""",chatnoirgf,,"narnia, wake. love. think. speak.",Twitter Web App,pt,1391548618251853829
fangirldamary,2021-05-10T00:19:57Z,RT @refeicaodeincel: qual e o sentido de VIVER eu nao consigo ACHA-LO ja estou nesta PROCURA ha mais de UMA DECADA e ja ja estarei ha DUAS DECADAS procurando o sentido sem ACHAR eu nao tenho mais forças para PROSSEGUIR e ou CONTINUAR vivendo neste mundo que so serve para os ricos CAPITALISTAS viverem,,refeicaodeincel,qualquer pronome | @refeicaodeincel · @xifeltlovex,Twitter Web App,pt,1391548529731047425
refeicaodeincel,2021-05-10T00:19:49Z,qual e o sentido de VIVER eu nao consigo ACHA-LO ja estou nesta PROCURA ha mais de UMA DECADA e ja ja estarei ha DUAS DECADAS procurando o sentido sem ACHAR eu nao tenho mais forças para PROSSEGUIR e ou CONTINUAR vivendo neste mundo que so serve para os ricos CAPITALISTAS viverem,,,futa kajiyama homestuck | @fangirldamary @xifeltlovex | @fodedordemae e a conta pra posta video cantando,Twitter for Android,pt,1391548493932675073
otherprettyboy,2021-05-10T00:17:44Z,"eu nao consigo mais viver aqui, de verdade. eu nao consigo mais. eu to sobrevivendo a base da máquina, eu me transformo numa máquina pra conseguir me manter.",,,só mais 1 cigarrinho vai,Twitter for Android,pt,1391547970001285123
KauSouz53431128,2021-05-10T00:17:37Z,"@LemosTrost Eu não sei  nem mais andar direito pq eu me preocupo com oque as pessoas estão pensando do meu jeito de andar , Sinto que cada dia que passa estou desaprendendo a viver  '-' 

Eu só fico em casa vegetando e quando saio não consigo falar com a pessoa direito,me tremo e",LemosTrost,,"oiii, meu nome é kauê, 14 anos,bi,sou um aborrecente que gosta de desenhar🇧🇷🏳️‍🌈",Twitter for Android,pt,1391547942230798336
epaxuliana,2021-05-10T00:11:35Z,"Vendo meus pais na sala assistindo vídeo de gatinhos e pensando q não consigo passar mais tanto tempo com eles, sem eles eu não tenho condições de viver não",,,cheguei com as reclamação rapaziada,Twitter Web App,pt,1391546424723116033
mixxiwsolar,2021-05-10T00:07:45Z,"@geniuusbl Meu deus é sobre isso!!! Eu tbm gosto MUITO daqui, o acolhimento que recebi foi maravilhoso não consigo mais viver sem",geniuusbl,,"𝗳𝗼𝗿 𝗺𝘆 𝗹𝗼𝘃𝗲 : mix Sahaphap
⠀ ⠀",Twitter for Android,pt,1391545459815165953
Pitch45373179,2021-05-10T00:07:06Z,Eu amo muito minha namorda por mais que brigamos não consigo viver sem,,,,Twitter for Android,pt,1391545294635126785
fernnandalio,2021-05-09T23:14:21Z,eu to com quatro aftas na minha boca nao consigo nem beber agua sem morrer de dor ta cada dia mais dificil viver,,,20y • cec • fcb,Twitter for Android,pt,1391532019750948864
Esuteru9,2021-05-09T23:13:51Z,"Não sei mais desenhar, desisto de viver
Fiquei tanto tempo sem desenhar que não consigo fazer mais nada 😕😢",,,"EDENS ZERØ |FAIRY TAIL |Giyushino Supremacy🛐
#0 Giyushino stan 🦋🌊  -Ela/Dela",Twitter for Android,pt,1391531894198652936
renattcheca,2021-05-09T22:54:29Z,não consigo mais viver sem o vídeo da camilla sos,,,primeiramente gosto de inovar e também quebrar tabus,Twitter for iPhone,pt,1391527017833697280
rebelchoi,2021-05-09T22:51:22Z,nao consigo mais viver assim . https://t.co/Ua1c7g0UhP,,,poetry! i'm being chased by walt whitman!,Twitter for Android,pt,1391526236699168769
dontbIame,2021-05-09T22:50:57Z,@booksmert não consigo mais viver sem infelizmente,booksmert,,what doesn't kill me makes me want you more,Twitter for Android,pt,1391526130621034501
justhyejooo,2021-05-09T22:45:17Z,"Eu queria tanto que essa tristeza passasse, queria superar esses traumas e essas pessoas que nunca se importaram com nada do que eu sinto. Eu tô tão cansada de viver, e eu juro, eu não sei se aguento mais um pouco, não sei se consigo respirar por mais tempo... https://t.co/podKwdMMvD",,,#zerou !,Twitter for Android,pt,1391524703114780672
joaobenditoo,2021-05-09T22:43:33Z,"vcs ainda conseguem pensar em mundo sem essa tal de covid??? eu não consigo... honestamente, eu acho q nunca mais vou viver as coisas q eu já vivi um dia",,,Pinguim não voa,Twitter for iPhone,pt,1391524266307371015
manuissa_,2021-05-09T22:42:44Z,acho q nao consigo mais viver sem,,,☽,Twitter for iPhone,pt,1391524064662106112
tiffbeef,2021-05-09T22:34:44Z,@thaisocaa não consigo mais viver sem programar compras 🥵😂😂😂,thaisocaa,,"♊️ geminiana, 🎓advogada com 21 anos e casada com o homem mais incrível do mundo 💍",Twitter for iPhone,pt,1391522051169660931
dontbIame,2021-05-09T22:29:00Z,@thornepotter amigo não consigo viver sem café mais. não dá pra cortar e em período de prova da facul eu faço é dobrar,thornepotter,,what doesn't kill me makes me want you more,Twitter for Android,pt,1391520606118715394
larissasilva099,2021-05-09T22:22:11Z,"RT @euthaimoraes: Já não consigo viver mais, longe um do outro sem saber, se foi briguinhas de paixão, ou se foi seria decisão...",,euthaimoraes,TDUJF🔥   23/01/2021🐾👼  14/03/2021🐾👼,Twitter for Android,pt,1391518892250517513
sktzrboy,2021-05-09T22:20:47Z,minha unha tá encravada não consigo mais viver,,,,Twitter for Android,pt,1391518537328562178
serjdurant,2021-05-09T22:12:42Z,não consigo mais viver sem um piercing no nariz,,,"sim senhor lee sensei



























































paper boi",Twitter for Android,pt,1391516503497916422
MrsLoverwomann,2021-05-09T21:03:01Z,"Eu juro que não aguento mais essa monotonia, até nas férias eu não consigo ver mudanças tá tudo uma grande bosta. Queria viver, porra! https://t.co/Scm5mXvf6e",,,"ao seguir você está sujeit à conteúdo boiolinha e cringe, assim como, a publicações com teor voltado a crises existenciais, animes e outras coisas",Twitter for Android,pt,1391498967435948036
jessiccafnc,2021-05-09T21:01:01Z,"Sempre que olho pra você
Tudo em mim vira um mar de prazer
Não consigo mais disfarçar
Desse jeito é difícil viver🎶",,,,Twitter for Android,pt,1391498464903798786
SanWorthIt,2021-05-09T20:53:29Z,"RT @barbaralabres: Outra pergunta, vocês acham normal um cara igual o Bolsonaro estar de frente representando nosso país? 
Pq eu nao consigo achar normal quem é a favor desse cara! Eu não suporto olhar na cara dele e cada vez mais desanimo de viver em um país comandado por ele.",,barbaralabres,👽🎧,Twitter for Android,pt,1391496569422295042
topiranath,2021-05-09T20:10:31Z,Não consigo viver sem espiritualidade mais,,,"Psicóloga do SUS, psicanalista, petista, meio bruxa e faladora de abobrinha na internet.",Twitter for Android,pt,1391485755575447558
tatimentirinha,2021-05-09T19:48:16Z,Eu não consigo mais viver em sociedade. Eu só quero viver na minha bolha e fim,,,"Milionaria, linda, estilosa, simpática, engajada em causas sociais, lábios carnudos, essa é a Angelina Jolie. Eu sou a Tati",Twitter for Android,pt,1391480158733877256
qevcnvu,2021-05-09T19:29:54Z,"RT @querido_tm: Mais um dia, mais uma tarde, mais um segundo onde tudo dentro de mim parece morrer, coisas a quais quero esquecer e não consigo. A vontade de morrer já se tornou torturante, não consigo mais discernir o que é viver ou sobreviver,sentimentos e mais sentimentos que finjo não sentir",,querido_tm,~ É fazendo merda que se aduba a vida😊,Twitter for Android,pt,1391475536027963394
cthxclifford,2021-05-09T19:11:09Z,dps que eu aprendi a fazer deliniado eu nao consigo mais viver sem,,,#CALUM: let's fucking dance! (ela/dela) ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏͏ ͏ ͏ ͏ ͏,Twitter for Android,pt,1391470815238148103
Gabriel78987245,2021-05-09T18:35:30Z,"RT @querido_tm: Mais um dia, mais uma tarde, mais um segundo onde tudo dentro de mim parece morrer, coisas a quais quero esquecer e não consigo. A vontade de morrer já se tornou torturante, não consigo mais discernir o que é viver ou sobreviver,sentimentos e mais sentimentos que finjo não sentir",,querido_tm,A vida é um Sopro...,Twitter for Android,pt,1391461845089857542
lucasdende,2021-05-09T18:34:21Z,"Não sei pq, mas não consigo viver de indireta, seria mais um defeito?!🤔",,,#HereTheyCome,Twitter for Android,pt,1391461556211355652
wameup_,2021-05-09T18:34:17Z,"RT @barbaralabres: Outra pergunta, vocês acham normal um cara igual o Bolsonaro estar de frente representando nosso país? 
Pq eu nao consigo achar normal quem é a favor desse cara! Eu não suporto olhar na cara dele e cada vez mais desanimo de viver em um país comandado por ele.",,barbaralabres,"Labres
Bays
Borges
cabello
Torcedora do SPFC
Volei",Twitter for Android,pt,1391461539237007365
lolzbis,2021-05-09T17:36:41Z,"Esse governo juntamente com a pandemia me tirou o prazer de viver, não consigo sentir vontade de fazer mais nada",,,pronomes: vossa alteza,Twitter for Android,pt,1391447044296957958
s4mdalia,2021-05-09T17:07:07Z,@JPdotPNG eu nao consigo mais viver sem isso sabe,JPdotPNG,,Community Manager @ CHEIL Gaming 📈 | never lose your flames | https://t.co/TijBAO4pwZ,Twitter Web App,pt,1391439601009577991
nicetomeetgaby,2021-05-09T16:50:04Z,"cheguei a um ponto q eu não consigo mais viver sem o chan, ele virou o meu único motivo para continuar aqui.🥺",,,missing hyunjin :(  ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀💌a|ela|-a,Twitter for Android,pt,1391435309993312256
Kelvynzin09,2021-05-09T16:33:44Z,"@umbebequalquer e ele não é mais nada sem você, meu amor pro ti no da pra medir nem justificar amor, eu só consigo viver e sentir 💕",umbebequalquer,,💍@umbebequalquer 👩‍❤️‍💋‍👨,Twitter for iPhone,pt,1391431200032571397
kaoruskittenn,2021-05-09T16:24:36Z,n consigo mais ver arte no poipiku não sei pq meu deus como vou viver agora,,,"─ a/ela/a (she/her) 𖣠 18y
⌗ Bandori • Twst • Hypmic • Mxtx Hell • SNK • GI ⌗   ̨𖥔 *⁀➷ Bestie: ˏˋ@jadxihe༘ ꒱.  ♡‧₊˚ ela (eu) dela (Kaoru) ˎˊ˗ 🌺  NSFW RT 🔞",Twitter for Android,pt,1391428903487553544
kareberle,2021-05-09T16:11:38Z,"com você eu descobri que por mais que você dependa de mim, sou eu que não consigo mais viver sem você.. eu te amo, minha Rosa ❤️ #diadasmaes https://t.co/ZEy48KIu1L",,,"eu não sou o que me aconteceu, eu sou o que escolho me tornar",Twitter for iPhone,pt,1391425639744479237
martiinsbiiaa,2021-05-09T15:39:47Z,"RT @eitaa_daniel: Não consigo viver na mesmice, sempre quero o melhor e mais e mais...",,eitaa_daniel,"O segredo da vida não é ter tudo o que você quer,mais amar o que você tem✨💯",Twitter for iPhone,pt,1391417624936992769
voirktae,2021-05-09T15:09:30Z,não consigo mais viver https://t.co/4rA7PxcA9u,,,s-her. ★,Twitter for iPhone,pt,1391410002523480067
_ArianneSouzaa,2021-05-09T15:08:40Z,"RT @barbaralabres: Outra pergunta, vocês acham normal um cara igual o Bolsonaro estar de frente representando nosso país? 
Pq eu nao consigo achar normal quem é a favor desse cara! Eu não suporto olhar na cara dele e cada vez mais desanimo de viver em um país comandado por ele.",,barbaralabres,,Twitter for Android,pt,1391409792082644992
damasc_mel,2021-05-09T15:08:18Z,"RT @barbaralabres: Outra pergunta, vocês acham normal um cara igual o Bolsonaro estar de frente representando nosso país? 
Pq eu nao consigo achar normal quem é a favor desse cara! Eu não suporto olhar na cara dele e cada vez mais desanimo de viver em um país comandado por ele.",,barbaralabres,sei de nada não ... |👩🏻‍💻👷🏻‍♀️⚡️| @vintageculture,Twitter for iPhone,pt,1391409702538461192
tuittamel2,2021-05-09T14:57:13Z,"RT @barbaralabres: Outra pergunta, vocês acham normal um cara igual o Bolsonaro estar de frente representando nosso país? 
Pq eu nao consigo achar normal quem é a favor desse cara! Eu não suporto olhar na cara dele e cada vez mais desanimo de viver em um país comandado por ele.",,barbaralabres,"MEL
ela/dela
LGBTQIA+🌈
25yo
🇦🇹colorada
mãe do Noah
esposa @raianyaka",Twitter for Android,pt,1391406912219095041
barbaralabres,2021-05-09T14:55:02Z,"Outra pergunta, vocês acham normal um cara igual o Bolsonaro estar de frente representando nosso país? 
Pq eu nao consigo achar normal quem é a favor desse cara! Eu não suporto olhar na cara dele e cada vez mais desanimo de viver em um país comandado por ele.",,,"Perdi minha conta, essa é a nova! Segue aí ♥️",Twitter for iPhone,pt,1391406363234930691
lillybl_,2021-05-09T14:28:46Z,"Mano eu não consigo mais viver em paz.. dentro da minha cabeça 24 hrs por dia tem uma voz cantando:
Vai se tratar garoota, sai da minha boota. Rasgo minhas rôpa queimo o 12 mola 🎶
😫 juroo que não sai de mim",,,2.3 // UFPR 🏛 // +55 41 // ig: Lillybl_,Twitter for iPhone,pt,1391399753276141569
mooorenaVick,2021-05-09T14:17:04Z,RT @JuJrMelo: Ja não consigo viver mais longe um do outro sem saber se foi briguinha de paixão ou se foi séria a decisão que dividiu meu coração do teu sorriso levando nessa união o que eu preciso🎶,,JuJrMelo,"A melhor sensação é perceber q vc amadureceu, q mt coisa q te afetava antes, hj já nem te incomoda mais. 
Futura Gestora de RH💕📚
💙+💗+💙+💙",Twitter for Android,pt,1391396809692663812
saobrazeiro,2021-05-09T12:34:23Z,"aqui está a minha suprema. a mais linda das mais lindas. que me ensina todo dia a ser um anderson melhor. mãe, só te desejo uma coisa: muita saúde! para gente viver muitos momentos 💛 te amo demais mulher. obrigado pela vida e por tudo que eu não consigo verbalizar https://t.co/AwN81DxgMD",,,"o problema é que eu problematizo demais.                             
doutorando em sociologia @UFPBoficial",Twitter for Android,pt,1391370966752768000
lunscm,2021-05-09T12:09:19Z,"Mainha chorou quando abracei ela e disse que ela era a minha pessoa favorita e mais importante do mundo.

Eu consigo viver sem ninguém que não seja minha mãe e minha avó. Elas são meu tudo",,,Esse perfil não é democrático. Não venha discordar das coisas que posto. Aqui é uma monarquia e o rei sou eu.,Twitter for Android,pt,1391364658343337986
lainvencao,2021-05-09T09:36:04Z,enfim nunca mais quero passar por isso de novo meu medo é não conseguir esquecer de alguém porque não consigo viver com coisas mal resolvidas,,,find your way back 🪐,Twitter Web App,pt,1391326093366464513
JuJrMelo,2021-05-09T05:51:25Z,Ja não consigo viver mais longe um do outro sem saber se foi briguinha de paixão ou se foi séria a decisão que dividiu meu coração do teu sorriso levando nessa união o que eu preciso🎶,,,"Protege-me como à menina dos teus olhos; esconde-me à sombra das tuas asas. 
 
     - Salmos 17:08. 💗",Twitter for Android,pt,1391269554748338177
yhazmitxira,2021-05-09T05:25:03Z,"nossos corpos sempre na conexão
nossos corpos sabem da nossa intenção cê chegou bagunçando a mente toda eu não consigo mais pensar em outra a gente se parece no jeito de agir e o seu sorriso tímido me faz sorrir eu n aguento mais viver pensando em quando a gente vai se ver d novo",yhazmitxira,,astrônoma👩‍🚀| blasfemadora depressiva com humor ácido| fã número um da @_rutemoura,Twitter for iPhone,pt,1391262920659673091
