screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
BongliArpepito,2021-05-07T19:33:36Z,@DewottExplained @juanpablo250105 pq c va a suicidar,DewottExplained,,"Nose, nada",Twitter for Android,pt,1390751691188981762
lvcascorrea,2021-05-07T19:24:51Z,vou terminar o ensino medio e me suicidar,,,"𝖈𝖆𝖑𝖑 𝖒𝖊 
https://t.co/MDY9aJSTAM",Twitter Web App,pt,1390749489544187908
rgutlich,2021-05-07T19:17:12Z,"@kctluisa o meu tentou se suicidar, pulou da sacada e caiu na grama! um vizinho passou e tocou a campainha pra avisar que tinha um robô de ponta cabeça no jardim 😂",kctluisa,,,Twitter Web App,pt,1390747564811726853
brunoa1893,2021-05-07T19:14:10Z,@TaniaLopes122 @10_danielalves Desde que soube que esse homem tentou-se suicidar por causa desse vídeo fiquei com pena,TaniaLopes122,,FC Porto - YouTube 54k - Ig: brunoalves1893,Twitter for Android,pt,1390746798961135630
LVentalli,2021-05-07T19:08:41Z,proibido se suicidar nos próximos 9 meses motivo:encarnar no filho do bluezao,,,vão tomar no cu e-boys,Twitter for Android,pt,1390745419630657536
eugabyalvesss,2021-05-07T18:50:37Z,Motivo deu quere suicidar = minha mãe,,,,Twitter for iPhone,pt,1390740874812923908
GerlaniaSouto,2021-05-07T18:34:04Z,Vou me suicidar né possível não,,,pisciana raiz 23,Twitter for iPhone,pt,1390736706937237505
safolwj,2021-05-07T18:33:56Z,"O Sasuke perdoou o Itachi, porque você não poderia? Se quer sentir raiva de alguém, sinta do terceiro Hokage que nem gorvernar governou. O Itachi teve que matar todos e ainda ver seu melhor amigo se suicidar.
Ele é um anjo.",,,ᨒ    ⌗   𝐱𝐮𝐞  ⭒  𝐲𝐚𝐧𝐠  ·  全 𝐍𝒐𝑣𝑒𝐥 𝗵ℯ𝒍𝒍 ꣹ꤦ 𝐖𝑎𝑟𝑛𝑛𝑖𝑛𝑔: 𝗡𝙨𝗳𝙬 𝟏𝟖𝐲𝐨͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏͏,Twitter for Android,pt,1390736674569785347
kspvdd,2021-05-07T18:31:27Z,"tô passando azulim na sobrancelha, se cair eu vou suicidar",,,eu não tenho ninguém e ninguém me tem!,Twitter for Android,pt,1390736051535323136
neoromano,2021-05-07T18:29:52Z,"Segundo o suposto ""nacionalista"", os negros tem que voltar para a África. E os brancos, vão voltar para a Europa tbm? E eu que sou pardo, faço o que? E os indígenas que segundo ele também causam diversos problemas devem fazer o que? Se suicidar?",,,Trabalhismo e Socialismo.,Twitter for Android,pt,1390735652757676037
_terushimaa,2021-05-07T18:28:24Z,"RT @_ANIMEse: Kyoukai no Kanata

Akihito Kanbara na verdade é meio humano e meio
“Youmu”, uma criatura que consegue se curar rapidamente de feridas e machucados. Em um novo ano letivo, Akihito conhece Mirai Kuriyama, uma garota que tenta se suicidar pulando do telhado do colégio. https://t.co/ylx7un9K7H",,_ANIMEse,𝐷𝑒𝑏𝑎𝑗𝑜 𝑑𝑒 𝑡𝑢 𝑝𝑖𝑒𝑙 𝑣𝑖𝑣𝑒 𝑙𝑎 𝑙𝑢𝑛𝑎,Twitter for Android,pt,1390735282639605765
AndPre2,2021-05-07T18:24:48Z,@felipeneto @filgmartin A soberba não cabe em si. Pra se suicidar basta pular de cima do próprio ego. 🤢🤢🤢🤢🤮🤮🤮,felipeneto,,,Twitter for Android,pt,1390734374426058756
ollgangsterz,2021-05-07T18:19:02Z,Se eu perder esse emprego por causa do if eu vou me suicidar,,,nova conta por motivos de tt me suspendeu,Twitter for Android,pt,1390732926808121346
Elfofaminto,2021-05-07T18:09:22Z,"@ooocaua Pois é, vontade de suicidar a mil",ooocaua,,,Twitter for Android,pt,1390730492513767425
tschusskuiz,2021-05-07T17:48:03Z,ainda tem mais uma aula vou me suicidar,,,#HarryStylesismyboyfriend #ImmunityByClairo #JapanHarry #Taylorysmo #방탄소년단,Twitter for Android,pt,1390725126807752711
i4kilIua,2021-05-07T17:42:34Z,"eu tirei 50. 50, PUTA MERDA 50 que lixo eu juro vou me suicidar morrer matar",,,⠀⠀ 🍷— ela (eu) dela (beidou),Twitter for iPhone,pt,1390723746009337861
imTsuki002,2021-05-07T17:19:07Z,RT @akamarg4ridxv: a brincar a brincar ainda fazem uma pessoa suicidar se,,akamarg4ridxv,"the earth quietly
Turned on it's 
axis... and in the
 world, her body and 
my body were 
quietly losing heat.",Twitter for Android,pt,1390717844661456898
Thayla85411493,2021-05-07T17:16:22Z,"Vim descubri o sexo do meu filho (a) em outro lugar, se eu n souber hj vou me suicidar 😕😖",,,,Twitter Web App,pt,1390717156061503495
lxmarx,2021-05-07T17:12:02Z,as fotos veio tudo torta devo me suicidar ou não,,,"she/her
ig: @l0stmarx",Twitter for Android,pt,1390716064602918915
akamarg4ridxv,2021-05-07T17:11:34Z,a brincar a brincar ainda fazem uma pessoa suicidar se,,,"mamas da andreea fan acc💞
                                                           she | her",Twitter for Android,pt,1390715948181635072
maridayssssz_,2021-05-07T17:08:37Z,Risco de se suicidar nos próximos 9 meses: reencarnar como filho do bluezao,,,faço uns desenhin e toco piano... tb sou do rock graças a Deus,Twitter for Android,pt,1390715205160738836
ttdajukia,2021-05-07T17:02:47Z,@sarah_pereir_ vou me suicidar JAKSKAKAKALAKA🤘🤘😭,sarah_pereir_,,@AChamilet 🥀,Twitter for iPhone,pt,1390713736210653186
FabinhuCRF,2021-05-07T16:49:02Z,"@essediafoilouco Quem escolher: o genocida ou o maior ladrão da história?

Prefiro me suicidar mesmo 😘",essediafoilouco,,,Twitter for Android,pt,1390710273481322511
dudinhaaqui,2021-05-07T16:34:41Z,RT @mclara_felix: é....... se eu me suicidar hj? hm,,mclara_felix,(ela/dela)@nptucaa💍,Twitter for iPhone,pt,1390706662512660483
yasmimxpp,2021-05-07T16:34:19Z,"@Mariih_McCall @8Osturner espero que acabe logo, por que isso quase me fez me suicidar.",Mariih_McCall,,our hearts are connected. | @loudgg @atletico,Twitter for Android,pt,1390706572695941128
apenas1devaneio,2021-05-07T16:30:21Z,@julianall1ma Vou me suicidar,julianall1ma,,Tá perdendo o seu tempo aqui...,Twitter for Android,pt,1390705573990211585
evelyn33039438,2021-05-07T16:23:04Z,@pessoas_bonit4s Vou me suicidar ( KKKKKKK isso é um sinal?),pessoas_bonit4s,,insta: evelynoliveirasz,Twitter for iPhone,pt,1390703740819226625
keytweelvs,2021-05-07T16:21:07Z,minha prima tentou se suicidar--,,,,Twitter for Android,pt,1390703249074831364
slasenhora,2021-05-07T16:20:29Z,"@pessoas_bonit4s vou me suicidar juro

KAKAKA  cada coisa",pessoas_bonit4s,,cê é do tamanho das contradições que suporta ツ,Twitter Web App,pt,1390703090848894980
paccinispfc,2021-05-07T16:20:24Z,meu deus do ceu eu vou me suicidar https://t.co/E9yq9hf4Nl,,,fala do sidoka que ela gosta •@marcooo_mz❤️,Twitter for iPhone,pt,1390703069520961544
jobsant,2021-05-07T16:19:23Z,"@nave1964 @JanainaDoBrasil Neila, eu soube, por fonte fidedigna, que a Janaína adora viver. Você vai se suicidar por conta disso ? Ainda estou tentando digerir o que você escreveu. Isto explica a nossa situação. Se o Governo faz algo de bom, como o projeto do saneamento, a oposição tem que ir contra.",nave1964,,,Twitter Web App,pt,1390702815039967233
rocaf37,2021-05-07T15:59:00Z,"@jairbolsonaro Parabéns meu Presidente  o Sr está obedecendo a constituição , onde todos tem o direito de ir e vir ,e tomar o que quiser, porque  o STF não proíbe as pessoas de suicidar ? Ou obriga as pessoas se imunizar com o melhor q a vacina ,a INVERMECTINA? Q não tem efeitos colaterais?",jairbolsonaro,,"Sou um buscador de conhecimentos em todas as Ciências,porque esta escrito Meu povo perece por falta de Conhecimento. e só o Conhecimento traz o Poder.",Twitter for Android,pt,1390697685947228163
TassoCosta4,2021-05-07T15:54:28Z,"Eu juro que eu vou me assassinar. Não vou me suicidar, eu me odeio tanto que eu vou me matar, na base do ódio com uma faca de pão cega.",,,"*Perfil criado para: 
- Falar mal do Bolsonaro
- Arrumar briga
- Postar foto de cachorro
- Discordar de todos que acham que preto é a melhor cor do mundo.",Twitter for Android,pt,1390696545436282891
JE0NCOL0RS,2021-05-07T15:46:10Z,"RT @pjmstile: ⚠️ suicídio ⚠️

a cada rt ou fav, eu vou anotar o seu @ e pôr em um potinho, e toda vez que eu pensar em me suicidar eu vou na sua dm te agradecer e vou me distrair pra não fazer isso, talvez dê certo

kibei, vai que eu precise né.........",,pjmstile,koo + me = life complete.,Twitter for iPhone,pt,1390694453392912384
jiimnnie,2021-05-07T15:45:15Z,"RT @pjmstile: ⚠️ suicídio ⚠️

a cada rt ou fav, eu vou anotar o seu @ e pôr em um potinho, e toda vez que eu pensar em me suicidar eu vou na sua dm te agradecer e vou me distrair pra não fazer isso, talvez dê certo

kibei, vai que eu precise né.........",,pjmstile,"— 𝐩𝐚𝐫𝐚𝐝𝐢𝐬𝐞:cause we were born to fly . . .  𝘧𝘢𝘯 𝘢𝘤𝘤  . . .    she/ her          
    ⠀֊ 𝘣𝘢𝘯.𝙜𝙩𝙖𝙣 !    ५     ｡ 💨",Twitter for Android,pt,1390694222043525127
gabxzl_,2021-05-07T15:43:31Z,RT @mclara_felix: é....... se eu me suicidar hj? hm,,mclara_felix,"audaz,revel,vivaz",Twitter for Android,pt,1390693787085717504
er9win,2021-05-07T15:39:56Z,minha mae realmente acha q eu vou estudar pra essas provas kkkk mal sabe ela vou eh me suicidar,,,jean boyfriend’s.,Twitter for iPhone,pt,1390692884115075076
blairspogue,2021-05-07T15:28:55Z,@pessoas_bonit4s vou me suicidar. meu deus não sabia que falava tanto isso,pessoas_bonit4s,,₊˚. ☾ ˎˊ- ༘ “𝑄𝑢𝑖𝑧𝑎́𝑠 𝑡𝑒 𝑝𝑢𝑒𝑑𝑎𝑠 𝑝𝑟𝑒𝑔𝑢𝑛𝑡𝑎𝑟 𝑞𝑢𝑒́ 𝑙𝑒 ℎ𝑎𝑐𝑒 𝑓𝑎𝑙𝑡𝑎 𝑎 𝑒𝑠𝑡𝑎 𝑛𝑜𝑐ℎ𝑒 𝑏𝑙𝑎𝑛𝑐𝑎“ {ela/dela},Twitter for iPhone,pt,1390690112846057474
viihhypesp__,2021-05-07T15:26:50Z,RT @mclara_felix: é....... se eu me suicidar hj? hm,,mclara_felix,,Twitter for Android,pt,1390689589292150785
jmbutterflies,2021-05-07T15:19:26Z,Me suicidar no dia do meu aniversário cada vez me parece mais convidativo,,,♡’s 지민: 𝗳𝗮𝗻 𝗮𝗰𝗰𝗼𝘂𝗻𝘁 | qualquer pronome. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏͏ ͏ ͏ ͏ ͏,Twitter for iPhone,pt,1390687728568786948
nolimitsupra,2021-05-07T15:09:51Z,@deemonSilver ta todo mundo virando main nino nessa porra irei me suicidar,deemonSilver,,@fuckitty_ ♡ | @letxczs | @noolimitskyline,Twitter for Android,pt,1390685316655235074
luc_hye,2021-05-07T14:51:24Z,@chosogoth minha cabeça ira criar vida própria e se suicidar,chosogoth,,"it's because we don't have wings, that we look for ways to fly      ♡̸⃨𝅄 𝐀𝐥𝐥 𝐭𝐡𝐞 𝐬𝐭𝐚𝐫𝐬 𝐡𝐚𝐯𝐞 𝐚 𝐫𝐞𝐚𝐬𝐨𝐧.˚ ₊",Twitter for Android,pt,1390680674256961536
Zeriky1,2021-05-07T14:46:17Z,"@BREN0RJ @ClausOFC profundas palavras, eu pensava em me suicidar. Mas graças as suas belas, poéticas, lindas e exuberantes palavras eu vi o sentido da vida, obrigado Breno.",BREN0RJ,,oi.,Twitter for Android,pt,1390679383120261122
mvlandia,2021-05-07T14:44:56Z,Eu vou ali na esquina me suicidar eh serio o negocio ta feio hj,,,"Fala meu love, td na paz??? 🤪🤪🤪🤪",Twitter for iPhone,pt,1390679046648827904
icaruspy,2021-05-07T14:39:42Z,vou me suicidar https://t.co/VvwTfB79QV,,,louis soltando fumaça de cigarro na minha boca,Twitter for Android,pt,1390677728907698176
pepesadelo,2021-05-07T14:21:58Z,"@woody_762 Compra uma maconha boa então.. heroína, sei lá, pena que quase não tem no Brasil.. se eu fosse vc não gastaria muito em álcool não..  tem tanta droga melhor.. experimente, mano, pra q se suicidar dps de gastar tudo em álcool? Tão sem graça isso é",woody_762,,,Twitter for Android,pt,1390673266935836674
Francis28439105,2021-05-07T14:21:43Z,"@g1 @ValdoCruz É perigo até esse homem se suicidar pra não ir a essa CPI, vigia exército",g1,,Sou nordestino da gema,Twitter for Android,pt,1390673201437593604
RingedPlanetEz,2021-05-07T14:19:22Z,RT @taliokkjk: rt se vc gosta de bolo de chocolate ou está pensando em se suicidar https://t.co/8fys2fXgAa,,taliokkjk,esse arrocha é pra vc q achou q eu tava aqui sofrendo UUUUUH vai vendo UUUUH,Twitter for Android,pt,1390672608924950536
letxszt,2021-05-07T14:17:04Z,proibido se suicidar nos próximos 9 meses motivo:ter chance de encarnar como filho do bluezao,,,"1?y escoliose, ansiedade, tristeza, morte, asma, lil peep e gatinhos 🏳️‍🌈 ca/dela ✰",Twitter for Android,pt,1390672032866750464
n1ckss_exe,2021-05-07T14:16:04Z,RT @xxlanacleto: proibido se suicidar nos próximos 9 meses motivo:encarnar no filho do bluezao,,xxlanacleto,its you that i hold on to @_cyberrat,Twitter for Android,pt,1390671779547463683
venusmzrs,2021-05-07T14:15:35Z,a minha me deu dor de cabeça e motivos pra me suicidar https://t.co/oQPh3Aopc7,,,"dar não é fácil.
                                                                                   — pablo vittar",Twitter for Android,pt,1390671659871445000
Nakamoonlh,2021-05-07T14:07:06Z,"- Porquê ela tá querendo se suicidar?
- Ela é Nctzen
- há tá, que pena",,,"𝒦𝒾𝒸𝓀 𝒾𝓉 - {I puɳcɦ, Բѳʀwɑʀɗ, ʀigɦt, ɑɳɗ ʆɛԲt, ɓʀucɛ ʆɛɛ}",Twitter for Android,pt,1390669525360709635
yuukierr,2021-05-07T14:02:44Z,KKKKKKKKKKKKKKK O rastreio n funciona suicidar-me-ei https://t.co/PTbyYpsWuw,,,#原神 ✦,Twitter Web App,pt,1390668422795743232
lutessaz,2021-05-07T14:02:13Z,@taenaraxs todo dia um motivo diferente pra eu me suicidar,taenaraxs,,"a tal da maisao


{ela/dela}",Twitter for Android,pt,1390668294026317825
bellydovictor,2021-05-07T14:01:07Z,"@helokjkkjk @ttdamarquessss codigo pra pessoa se suicidar,se vc fala o certo o resultado da conta  vc ta deixando ela se suicidar.",helokjkkjk,,te amo ♡,Twitter for Android,pt,1390668017965703170
Stasskbaby,2021-05-07T14:00:22Z,Ashley perguntando do pai dela... Eu vou me suicidar,,,"𝐘𝐨𝐮 𝐜𝐨𝐮𝐥𝐝 𝐜𝐚𝐥𝐥 𝐦𝐞 𝐛𝐚𝐛 𝐚𝐧𝐝 𝐭𝐚𝐤𝐞 𝐜𝐚𝐫𝐞 𝐨𝐟 𝐦𝐞 𝐰𝐡𝐢𝐥𝐞         

        𝐈 𝐤𝐢𝐬𝐬 𝐲𝐨𝐮",Twitter for Android,pt,1390667829536509955
haymasimagenes,2021-05-07T14:00:05Z,Que pensaba que Rai se iba a suicidar https://t.co/vvnoColnZX,,,,Twitter for Android,pt,1390667759793606657
sofiacxtabarren,2021-05-07T13:26:38Z,proibido se suicidar nos próximos 9 meses motivo:encarnar no filho do bluezao,,,🇦🇷🏳️‍🌈 tanto faz o pronome mas prefiro rei/delas,Twitter for iPhone,pt,1390659338256191493
catarinampires,2021-05-07T13:14:30Z,"@arsgb__ Ahahaha juro eu so me ri depois é que eu nem me magoei ahaha, as pessoas que viram é que ficaram bué ""estas bem, miúda? Queres te suicidar?""",arsgb__,,Can you hear the silence?,Twitter for Android,pt,1390656286556049409
th0masB7rg,2021-05-07T13:12:42Z,@Gabii__opop Ela já me proibiu de assistir Death note por causa de Fake News falando que vai fazer a pessoa se suicidar falando que apareceu no jornal(obviamente nunca apareceu) mas ela deixa,Gabii__opop,,Pqp eu não sei fazer bio,Twitter for Android,pt,1390655831537078275
aff_pamelaaaa,2021-05-07T13:06:53Z,RT @biatrizzxx: proibido se suicidar nos próximos 9 meses motivo: encarnar no filho do bluezao,,biatrizzxx,"@_anaa_clarac 💍
nn tenho wpp",Twitter for iPhone,pt,1390654369121640449
an4j_x,2021-05-07T13:04:44Z,proibido se suicidar nos próximos  meses motivo: encarnar filho do bluezao,,,"ツ
é tudo um surto,bjs
ela/dela
intp",Twitter Web App,pt,1390653826974224385
kincarusa,2021-05-07T13:01:26Z,"RT @EPrevencao: A violência familiar tem consequências de longo prazo para as crianças. As crianças não são apenas espectadores da violência familiar.Conforme a Comissão Nacional de Direitos Humanos, as crianças que testemunham violência correm um risco maior de se autolesionar e de se suicidar. https://t.co/hbMR5IL13p",,EPrevencao,🐃,Twitter for iPhone,pt,1390652998989361155
pietrateixeiral,2021-05-07T12:58:41Z,EU QUERO ME SUICIDAR HJ,,,"• @Lopiszera3 • @_vick666 • Always Us 🤞// •17 y.• Eu não escolho, eu atraio, o que me pertence vai me achar. 📿",Twitter for iPhone,pt,1390652306828546051
dudstf,2021-05-07T12:57:26Z,"falem por vcs, vou ter aula até junho vou suicidar tchau https://t.co/U3cGLL8XWF",,,"ram tche tche tche 
cê é fih de quem?",Twitter for Android,pt,1390651989743308804
bezinn__,2021-05-07T12:56:48Z,@newtskins vou me suicidar e volto ja,newtskins,,bezin bobão a procura do $,Twitter Web App,pt,1390651830586195968
cxrolbxd,2021-05-07T12:52:33Z,kkkkkkkkkkkkkk quero me suicidar,,,| ⚢ | • @vascodagama • 🕸🪐,Twitter for iPhone,pt,1390650762917818376
NoticiasTUBE1,2021-05-07T12:47:44Z,HOMEM TENTA SE SUICIDAR DO ALTO DE UMA TORRE EM CARAGUATATUBA https://t.co/CV4ine7JbH via @YouTube,,,,Twitter Web App,pt,1390649551053275136
xJoao_0,2021-05-07T12:42:17Z,@Minatinkjkkkjj Não faz eu me suicidar cara,Minatinkjkkkjj,,@ssy_bl @badkkj🍃🖤.,Twitter for Android,pt,1390648178370879489
Ndcampos3,2021-05-07T12:38:22Z,"@PastorLiomar OU SEJA O ""LIÃO APROVEITADOR"" NÃO PASSA DE UM COVARDE QUE QUANDO VÊ O PAU QUEBRANDO ENFIA O RABO ENTRE AS PERNAS E CORRE P DEBAIXO DA CAMA, MAS ESPERAR O QUE DO PRESIDENTE DE UM PARTIDO QUE O CRIADOR E PATRONO PREFERIU SUICIDAR QUE RESPONDER PELO QUE FEZ, O ""LIÃO"" ARREGOU P STF.",PastorLiomar,,De direita lutando p permanecer aqui mas tá dificil conta reserva pq ja derrubaram. 8,Twitter for Android,pt,1390647194731040769
u_cheriyx,2021-05-07T12:35:43Z,"@meixxxxxz eu estou pensando menos na possibilidade de me suicidar, e comecei a aceitar um pouco mais a minha aparência :)",meixxxxxz,,"⭚𝗯𝗶 𝗼𝗳 𝗯𝗶𝘁𝗰𝗵🜲   ➤𝙨𝙝𝙚•𝙝𝙚𝙧
⸜(｡˃ ᵕ ˂ )⸝爆数ファンガール 
 ᡕᠵ᠊ᡃ່࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊ࠢ࠘𐡏 ...ƨ𝗍𝗎ρ𝗂𝖽𝗅᧑꯭𝗏𝖾！🌙𓂃𝘦𝘵𝘦𝘳꯭𝙣𝙞𝙩𝙮  ☄ ྀ♡𝗖𝗛𝗘𝗥𝗜𝗬🍒",Twitter for Android,pt,1390646525911617539
iamraquelam,2021-05-07T12:32:12Z,@mustsharebr Em casos de pessoas que tentaram se suicidar ou que fizeram abortos não legalizados tem relatos de que alguns médicos ficam dando lição de moral e fazendo tudo da forma que seja mais difícil pra pessoa. Tbm relato de ginecologista que ficava reprovando a vida sexual das mulheres.,mustsharebr,,"brazilian girl  


22 years old 


si necesita reggaeton dale, sigue bailando mami no pare",Twitter for Android,pt,1390645639701311488
catarinampires,2021-05-07T12:31:17Z,"As pessoas que me viram a cair de quase 20 escadas ou mais ficaram a pensar que me queria suicidar só pode, nunca mais juro só para apanhar um comboio :')",,,Can you hear the silence?,Twitter for Android,pt,1390645409849253888
heectormotta,2021-05-07T12:28:48Z,RT @biatrizzxx: proibido se suicidar nos próximos 9 meses motivo: encarnar no filho do bluezao,,biatrizzxx,ele/dele | esfp🛴🛴🛴🛴,Twitter for iPhone,pt,1390644786193895426
niipietro,2021-05-07T12:26:26Z,kkkk vou me suicidar,,,vdd linda concordo,Twitter for Android,pt,1390644189684248584
rafacxstro,2021-05-07T12:07:29Z,@anaoodejardim caralho pedrin toma cuidado com esses caras te fazem suicidar de tão pesada as tiradas,anaoodejardim,,💣🦘RINHAS DE MAMACO🦘💣,Twitter Web App,pt,1390639422903930880
sator9u,2021-05-07T12:07:08Z,@IBUKIR0CK deus qm disse  se você se suicidar você vai pro inferno 😥😥😥,LESBMIWA,, pfp: @getoadd 💭 ela!dela,Twitter for Android,pt,1390639331170299910
CFalculista,2021-05-07T12:06:12Z,@LuizzGPR meu plano de vida desde uns 11 anos é me suicidar antes dos 18,LuizzGPR,,"conta secundária caso eu perca essa: @0Marillia
ela/dela -
intp -
namorada do seu pai",Twitter for Android,pt,1390639099401449473
CFalculista,2021-05-07T12:05:47Z,RT @LuizzGPR: ou eu vou morrer de covid ou vou me suicidar,,LuizzGPR,"conta secundária caso eu perca essa: @0Marillia
ela/dela -
intp -
namorada do seu pai",Twitter for Android,pt,1390638994443153414
__jjmm,2021-05-07T12:03:45Z,RT @snoowboo: Como se suicidar sem morrer de verdade nem sentir dor google pesquisar,,snoowboo,🏳ǫᴜᴀʟǫᴜᴇʀ ᴘʀᴏɴᴏɴᴇ🏳,Twitter for Android,pt,1390638481563660289
namudrugs,2021-05-07T11:51:32Z,a um passo d me suicidar,,,any pronouns,Twitter Web App,pt,1390635408971771904
biatrizzxx,2021-05-07T11:35:00Z,proibido se suicidar nos próximos 9 meses motivo: encarnar no filho do bluezao,,,🤎 @luisfelippekkjk • @tacibrm | @biiajkkk,Twitter for iPhone,pt,1390631245915303938
D3ideCosta,2021-05-07T11:33:51Z,"RT @Gaules: Hoje tive a certeza do pq falhei quando tentei me suicidar.. Deus tem um plano especial pra cada um de nós! O maior alambrado do mundo, a maior tribo do mundo, a maior família do mundo! Obrigado https://t.co/rzcPhKJFY4",,Gaules,,Twitter Web App,pt,1390630957884002306
musttt14,2021-05-07T11:28:52Z,"RT @Gaules: Hoje tive a certeza do pq falhei quando tentei me suicidar.. Deus tem um plano especial pra cada um de nós! O maior alambrado do mundo, a maior tribo do mundo, a maior família do mundo! Obrigado https://t.co/rzcPhKJFY4",,Gaules,Escrevi e sai correndo,Twitter Web App,pt,1390629704848269313
MICHELE97467630,2021-05-07T11:19:34Z,"RT @EPrevencao: A violência familiar tem consequências de longo prazo para as crianças. As crianças não são apenas espectadores da violência familiar.Conforme a Comissão Nacional de Direitos Humanos, as crianças que testemunham violência correm um risco maior de se autolesionar e de se suicidar. https://t.co/hbMR5IL13p",,EPrevencao,,Twitter for iPhone,pt,1390627360530210820
thefavoritegir,2021-05-07T11:04:54Z,falta 2 provinhas pra eu me suicidar,,,,Twitter for Android,pt,1390623672868745217
maximffwanda,2021-05-07T10:51:20Z,@_shannaro__ @zyxannaro suicidar e siriricar amg,_shannaro__,,"𖥻𝐃𝐀𝐙𝐀𝐈 🎸: 𝗆𝗒 𝗈𝗇𝗅𝗒 𝖿𝖾𝖺𝗋 𝗂𝗌 𝗍𝗁𝖺𝗍 𝗒𝗈𝗎 𝗆𝗂𝗌𝗌 𝗍𝗁𝖾 𝗍𝗋𝗂𝗀𝗀𝖾𝗋 
 multifandom •(d/ela)• fan account | @lucasgabsC",Twitter for Android,pt,1390620258524860418
EM0HUTAO,2021-05-07T10:36:03Z,@pessoas_bonit4s vou me suicidar,pessoas_bonit4s,,ㅤㅤㅤㅤ   ㅤ ㅤ     ㅤ    ㅤ      ㅤ   ㅤ,Twitter for Android,pt,1390616410402000904
luvsperchase,2021-05-07T10:34:54Z,@bybswyee_ sim vcs me dao depressao e fazem eu querer me suicidar,bybswyee_,,lol ur not annabeth chase  –  a/ela/a,Twitter for Android,pt,1390616120265162753
wocsrugs,2021-05-07T10:10:16Z,@pessoas_bonit4s Vou me suicidar (eu to bem tá),pessoas_bonit4s,,• her • 𝗀𝗈𝗍 ¡ 𝗌𝖾𝗏𝖾𝗇. ໑ 𝖻𝖾𝗌𝗍 boys !,Twitter for iPhone,pt,1390609922795184128
BritoYlma,2021-05-07T10:09:16Z,"@AdilsonMferreir @alesilva_38 É muita hipocrisia, falam como se nada fizessem, como vivessem numa bolha. Se fosse outra deputada com certeza ninguém diria nada. Vamos nos suicidar, vamos parar de viver, pq se somos bolsonaristas não podemos. Só está morrendo pessoas no Brasil?",AdilsonMferreir,,"Conservadora, Patriota, Nordestina, apoiadora de Bolsonaro. Detesto Esquerda. #VotoAuditavelja",Twitter for Android,pt,1390609672542040066
cnvulgo01,2021-05-07T10:08:41Z,Eu to chorando pq um cara acabou de suicidar gnt vcs não tem noção doq e perder uma pessoa que vc ama por suicidio,,,cansada de ser enganada,Twitter for iPhone,pt,1390609526051704833
otwmj_,2021-05-07T09:36:55Z,@offthewalls91 Ele queria se suicidar eu acho mas ali não tinha um buraco pra ele cair no chão,offthewalls91,,au,Twitter for Android,pt,1390601530009600001
medeirostxr,2021-05-07T09:34:50Z,"RT @theoalves__: gente dps q eu me suicidar pfv n coloquem minhas fotos com aquela musica de hetero top no fundo ""vai na paz irmão fica com Deus"" mt menos por asas em mim nas fotos",,theoalves__,"uma mulher linda e gostosa  só isso q interessa  

@matheusaugut amordaminhavida💖",Twitter for Android,pt,1390601007281938432
fswbcsJpFnERaYi,2021-05-07T09:10:26Z,Menos mal que no me vaig suicidar ahir que content estic jeje. I t'astimo molíssim Sara❤🥰❣,,,🥦🥦,Twitter for Android,pt,1390594863171837952
agroboia,2021-05-07T09:00:06Z,pensar em suicidar nem é o problema maior. o foda é se eu tiver coragem mesmo,,,se você não gosta de mim eu só lamento pq eu sou daora @flamengo,Twitter for iPhone,pt,1390592262938234886
x_filipa_x,2021-05-07T08:36:16Z,mano as musicas dos videos dele são tão boas pq? lol vou me suicidar,,,,Twitter Web App,pt,1390586268329857025
_erica08,2021-05-07T08:19:57Z,"""duas amigas a tentar não se suicidar""

Tatiana: não te suicides antes de irmos ao lá vie! 

Joana: claro atão vais morrer com fome?

@joana_p6 @__Tatiana83",,,🍓,Twitter for Android,pt,1390582161732947974
caarolpereira3,2021-05-07T06:55:11Z,@benethehotty exato ahahahaha...como eu tmb me quero suicidar não sei como ajudar os outros e não vou dizer q vai ficar tudo bem pq na realidade tudo é uma merda...,benethehotty,,Porto// 14.11 fcporto💙,Twitter for iPhone,pt,1390560828114538497
Morellato_of,2021-05-07T06:54:02Z,@Luis_Buldrine Já dá pra voltar a se suicidar?????,Luis_Buldrine,,emosexual,Twitter for Android,pt,1390560540292943874
narutocao,2021-05-07T06:39:22Z,@Andreeesgraca @MFWThe Eu vou me suicidar,Andreeesgraca,,zzz,Twitter for iPhone,pt,1390556846335868928
afroy2k,2021-05-07T05:53:00Z,vou me suicidar vou me enforcar vou me matar https://t.co/JBQ72PQ2Bu,,,pronomes: vossa majestade,Twitter for iPhone,pt,1390545180684701700
laurarayanebx,2021-05-07T05:40:04Z,@Mirandaruts Não se suicidar também,Mirandaruts,,meu perfil é só rt.,Twitter for Android,pt,1390541922763255810
